L4 | Tue Feb 16 16:37:22 2021 (695 ms) | general | New game starting up
L1 | Tue Feb 16 16:37:32 2021 (521 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (521 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (522 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (522 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (522 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (522 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:32 2021 (522 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (522 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (523 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:32 2021 (523 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (523 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (524 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (524 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:32 2021 (524 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L4 | Tue Feb 16 16:37:55 2021 (961 ms) | general | New game starting up
L4 | Tue Feb 16 16:37:55 2021 (961 ms) | general | Target game image size:  1280x720

L4 | Tue Feb 16 16:37:55 2021 (961 ms) | general | Ideal window dimensions:  1280x720

L4 | Tue Feb 16 16:37:55 2021 (962 ms) | general | Trying to start in window mode.
L4 | Tue Feb 16 16:37:55 2021 (962 ms) | general | Want to use largest window that fits on screen.
L4 | Tue Feb 16 16:37:55 2021 (962 ms) | general | Screen dimensions for largest-window mode:  1612x907

L4 | Tue Feb 16 16:37:55 2021 (963 ms) | general | The following frame rates are considered possible:
L4 | Tue Feb 16 16:37:55 2021 (963 ms) | general | 30 fps
L4 | Tue Feb 16 16:37:55 2021 (963 ms) | general | 60 fps
L4 | Tue Feb 16 16:37:55 2021 (963 ms) | general | 100 fps
L4 | Tue Feb 16 16:37:55 2021 (963 ms) | general | 120 fps
L4 | Tue Feb 16 16:37:55 2021 (963 ms) | general | 144 fps
L4 | Tue Feb 16 16:37:55 2021 (967 ms) | general | Current screen configuration is 1920x1080 with aspect ratio 1.77
L4 | Tue Feb 16 16:37:55 2021 (967 ms) | general | All resolutions available
L4 | Tue Feb 16 16:37:56 2021 (205 ms) | general | Successfully faked opening of audio for recording to file: 44100Hz

L1 | Tue Feb 16 16:37:56 2021 (205 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (207 ms) | general | CRITICAL ERROR:  TGA file graphics\instructions.tga does not exist
L4 | Tue Feb 16 16:37:56 2021 (209 ms) | general | OneLife client v256 (binV=256, dataV=0) starting up
L1 | Tue Feb 16 16:37:56 2021 (209 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (209 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (209 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (209 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (210 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (210 ms) | general | CRITICAL ERROR:  TGA file graphics\font_handwriting_32_32.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (210 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_32_32.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (210 ms) | general | CRITICAL ERROR:  TGA file graphics\font_pencil_erased_32_32.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (211 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (212 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (213 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (213 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (213 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (213 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (213 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (213 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (214 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (214 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (214 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (214 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (215 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (216 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (216 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (216 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (216 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (216 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (216 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (216 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (217 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (217 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (217 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (217 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (217 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (217 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (218 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (218 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (219 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (220 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (220 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (220 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (220 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (221 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (221 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (221 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (221 ms) | general | CRITICAL ERROR:  TGA file graphics\hiddenFieldTexture.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (222 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (222 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (222 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (222 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (222 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (222 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (222 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (222 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (222 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMarkOff.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (222 ms) | general | Failed to read file for SpriteButton: checkMarkOff.tga
L1 | Tue Feb 16 16:37:56 2021 (222 ms) | general | CRITICAL ERROR:  TGA file graphics\checkMark.tga does not exist
L2 | Tue Feb 16 16:37:56 2021 (222 ms) | general | Failed to read file for SpriteToggleButton: checkMark.tga
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\loading.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\loading2.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\loading3.tga does not exist
L1 | Tue Feb 16 16:37:56 2021 (223 ms) | general | CRITICAL ERROR:  TGA file graphics\responseWarning.tga does not exist
L4 | Tue Feb 16 16:39:26 2021 (44 ms) | general | New game starting up
L4 | Tue Feb 16 16:39:26 2021 (44 ms) | general | Target game image size:  1280x720

L4 | Tue Feb 16 16:39:26 2021 (45 ms) | general | Ideal window dimensions:  1280x720

L4 | Tue Feb 16 16:39:26 2021 (45 ms) | general | Trying to start in window mode.
L4 | Tue Feb 16 16:39:26 2021 (46 ms) | general | Want to use largest window that fits on screen.
L4 | Tue Feb 16 16:39:26 2021 (46 ms) | general | Screen dimensions for largest-window mode:  1612x907

L4 | Tue Feb 16 16:39:26 2021 (47 ms) | general | The following frame rates are considered possible:
L4 | Tue Feb 16 16:39:26 2021 (47 ms) | general | 30 fps
L4 | Tue Feb 16 16:39:26 2021 (47 ms) | general | 60 fps
L4 | Tue Feb 16 16:39:26 2021 (47 ms) | general | 100 fps
L4 | Tue Feb 16 16:39:26 2021 (47 ms) | general | 120 fps
L4 | Tue Feb 16 16:39:26 2021 (47 ms) | general | 144 fps
L4 | Tue Feb 16 16:39:26 2021 (51 ms) | general | Current screen configuration is 1920x1080 with aspect ratio 1.77
L4 | Tue Feb 16 16:39:26 2021 (51 ms) | general | All resolutions available
L4 | Tue Feb 16 16:39:26 2021 (535 ms) | general | Successfully faked opening of audio for recording to file: 44100Hz

L1 | Tue Feb 16 16:39:26 2021 (536 ms) | general | CRITICAL ERROR:  TGA file graphics\font_32_64.tga does not exist
L1 | Tue Feb 16 16:39:26 2021 (538 ms) | general | CRITICAL ERROR:  TGA file graphics\instructions.tga does not exist
